Course_Name,School_Level,Course_Level,Modality,Time,RecordedDate,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q23_1,Q23_2,Q23_3,Q7_Gender,Q18_Politics
ACCT 1011_HD4_F19,UG,Beginning,C,229,12/18/2019 7:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
ACCT 1011_HD4_F19,UG,Beginning,C,194,12/18/2019 8:43,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,5,3,3,3,3,2,3,3,3,3,3,4,3,4,3,3,4,3,3,4,4,2,3,4,3,2,3,0,0
ACCT 1201_F19,UG,Beginning,C,1124,12/10/2019 14:26,2,2,2,2,2,2,2,2,2,3,3,4,3,4,3,4,2,2,2,2,2,2,1,2,2,2,1,2,3,4,4,4,4,4,2,2,2,2,2,1,2,1,2,2,2,4,4,3,2,2,2,2,0,1
ACCT 1201_F19,UG,Beginning,C,210,12/10/2019 15:51,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
ACCT 1201_F19,UG,Beginning,C,160,12/11/2019 12:30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,0,0
ACCT 1201_F19,UG,Beginning,C,268,12/11/2019 12:32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
ACCT 1201_F19,UG,Beginning,C,350,12/11/2019 12:33,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,2,2,2,3,1,1,1,1
ACCT 1201_F19,UG,Beginning,C,343,12/11/2019 12:33,1,1,1,1,1,1,1,1,1,2,3,3,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,1,1
ACCT 1201_F19,UG,Beginning,C,448,12/11/2019 12:34,4,3,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,4,4,3,3,3,3,1,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,3,3,4,0,
ACCT 1201_F19,UG,Beginning,C,414,12/11/2019 12:34,3,2,2,1,1,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,3,4,5,5,6,6,2,1,2,2,2,1,2,2,3,1,2,5,1,2,2,2,1,2,1,1
ACCT 1201_F19,UG,Beginning,C,417,12/11/2019 12:34,2,2,2,2,2,2,2,1,1,2,2,3,2,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,4,4,3,3,4,3,3,3,4,3,3,3,3,5,5,2,4,3,3,3,2,2,2,0,1
ACCT 1201_F19,UG,Beginning,C,440,12/11/2019 12:34,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1
ACCT 1201_F19,UG,Beginning,C,534,12/11/2019 12:35,2,2,2,2,2,2,2,3,3,4,4,4,3,3,4,4,3,4,3,3,3,3,3,2,4,1,2,2,3,4,4,4,4,4,1,2,2,2,2,2,2,1,2,2,4,4,4,3,3,3,2,2,0,0
ACCT 1201_F19,UG,Beginning,C,528,12/11/2019 12:35,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,3,1,1,1,1,1,1
ACCT 1201_F19,UG,Beginning,C,472,12/11/2019 12:36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,1
ACCT 1201_F19,UG,Beginning,C,520,12/11/2019 12:36,2,1,1,2,2,2,2,1,1,3,3,3,1,1,1,2,1,3,2,2,2,3,2,2,1,1,1,2,1,2,2,2,2,2,1,1,3,2,3,1,2,1,2,1,3,3,2,1,1,1,2,1,1,0
ACCT 1201_F19,UG,Beginning,C,559,12/11/2019 12:36,3,2,3,3,3,3,3,3,3,4,4,6,3,5,4,4,3,3,3,3,3,3,2,2,2,4,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,
ACCT 1201_F19,UG,Beginning,C,419,12/11/2019 12:36,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,5,5,2,2,2,2,4,2,4,2,1,2,1,3,2,4,2,3,1,2,0,0
ACCT 1201_F19,UG,Beginning,C,594,12/11/2019 12:37,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,3,3,2,3,2,2,2,4,2,2,3,3,2,2,3,2,3,3,3,2,3,4,3,3,3,3,4,2,3,4,1,0
ACCT 1201_F19,UG,Beginning,C,510,12/11/2019 12:37,2,2,2,3,3,3,3,3,3,2,2,2,2,1,2,2,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,1,1
ACCT 1201_F19,UG,Beginning,C,571,12/11/2019 12:37,3,3,4,2,3,1,2,2,2,3,3,3,3,3,5,3,2,4,3,4,3,3,3,3,2,2,4,3,1,2,2,2,2,3,3,3,3,3,4,3,2,3,3,2,3,2,3,2,4,2,2,2,0,1
ACCT 1201_F19,UG,Beginning,C,768,12/11/2019 12:41,1,1,1,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,4,1,1,1,1,3,3,7,3,3,1,1,1,1,0,0
ACCT 1201_F19,UG,Beginning,C,759,12/11/2019 12:41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
ACCT 1201_F19,UG,Beginning,C,990,12/11/2019 12:44,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,
ACCT 1201_F19,UG,Beginning,C,1391,12/11/2019 12:51,3,2,2,3,3,3,4,4,4,6,4,4,3,4,3,3,4,3,3,3,3,2,2,2,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,6,3,2,2,2,3,3,0,0
ACCT 1201_F19,UG,Beginning,C,44860,12/19/2019 0:57,1,1,1,1,1,4,1,1,1,7,7,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,7,1,1,7,7,7,7,7,1,1,3,1,1,1,1,1,,,,,,,,,,,,
BUS_640.01_Sp20,G,Intermediate,O,755,5/9/2020 14:02,2,3,2,2,1,4,2,2,1,4,4,2,2,1,1,2,2,2,1,3,3,2,2,2,2,2,3,2,3,5,3,5,5,5,2,2,3,2,2,2,3,2,2,3,3,2,2,2,4,2,2,2,1,1
BUS_640.01_Sp20,G,Intermediate,O,743,5/9/2020 14:03,3,3,3,2,4,3,3,3,3,4,4,4,2,4,4,4,3,3,3,3,4,4,3,3,2,3,3,2,3,4,4,4,4,4,3,3,3,2,2,2,3,3,4,4,4,4,2,2,4,3,3,3,1,1
BUS_640.01_Sp20,G,Intermediate,O,839,5/9/2020 14:05,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,2,2,2,3,3,3,4,3,4,6,6,6,6,6,6,2,2,2,1,2,2,2,2,2,2,2,3,3,4,4,3,3,3,1,
BUS_640.01_Sp20,G,Intermediate,O,1152,5/9/2020 14:08,2,2,1,2,2,1,1,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,4,4,4,4,2,1,2,3,2,2,2,2,2,4,4,4,4,3,4,4,2,2,3,1,0
BUS_640.01_Sp20,G,Intermediate,O,365,5/9/2020 14:29,1,1,1,1,1,1,1,1,1,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,1,7,1,1,3,1,1,1,0,1
BUS_640.01_Sp20,G,Intermediate,O,1014,5/9/2020 15:49,1,1,1,1,1,1,1,1,1,2,2,2,1,2,4,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1
BUS_640.01_Sp20,G,Intermediate,O,2196,5/9/2020 17:07,2,2,2,3,2,3,2,2,2,5,3,3,2,3,5,5,2,2,2,2,2,2,2,2,2,2,2,2,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,5,2,5,2,2,2,2,2,2,1,1
BUS_640.01_Sp20,G,Intermediate,O,755,5/9/2020 17:14,1,1,1,1,1,1,1,3,1,3,3,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,2,6,3,2,2,1,5,3,2,2,1,2,4,2,3,2,1,4,1,1,1,1,1
BUS_640.01_Sp20,G,Intermediate,O,824,5/9/2020 17:22,1,1,2,4,1,6,1,2,1,4,3,2,1,2,3,2,4,3,2,3,3,1,3,2,3,2,1,1,3,2,2,2,2,3,1,1,3,4,2,2,2,2,2,2,2,1,1,4,4,1,1,2,0,1
BUS_640.01_Sp20,G,Intermediate,O,611,5/9/2020 21:35,2,2,2,2,2,2,2,2,2,4,4,4,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
BUS_640.01_Sp20,G,Intermediate,O,535,5/9/2020 22:19,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,2,2,2,2,4,4,4,4,4,4,2,1,1,1,1,1
BUS_640.01_Sp20,G,Intermediate,O,815,5/10/2020 9:10,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,7,1,1,4,1,1,1,1,0
BUS_640.01_Sp20,G,Intermediate,O,809,5/10/2020 16:55,1,1,2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,4,3,1,1,1,1,1,1,1,1,2,4,3,3,1,1,4,1,1,1,1,0
BUS_640.01_Sp20,G,Intermediate,O,487,5/11/2020 9:33,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,7,1,1,1,1,1,1,1,1
BUS_640.01_Sp20,G,Intermediate,O,1102,5/11/2020 11:06,2,2,2,2,2,2,2,2,1,3,3,2,1,2,3,2,2,2,2,3,2,2,2,2,2,1,2,2,3,4,4,4,4,3,2,2,2,2,2,2,3,2,4,3,3,3,4,3,3,2,2,2,0,1
BUS_640.01_Sp20,G,Intermediate,O,866,5/11/2020 11:35,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1
BUS_640.01_Sp20,G,Intermediate,O,1317,5/11/2020 12:32,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,1,2,2,2,2,1,2,1,2,2,2,3,2,2,1,1,1,1,1,0
BUS_640.01_Sp20,G,Intermediate,O,251,5/11/2020 14:17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,2,2,3,3,3,3,3,1,2,3,3,3,3,3,2,2,2,1,1
BUS_640.01_Sp20,G,Intermediate,O,966,5/11/2020 20:46,2,2,3,6,2,6,2,3,2,5,5,5,1,4,4,4,3,2,2,3,3,1,3,3,1,2,3,2,4,4,4,4,4,4,2,2,6,2,2,4,2,2,6,6,6,6,6,6,6,2,2,2,0,1
BUS_640.01_Sp20,G,Intermediate,O,243809,5/12/2020 11:19,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,3,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1
BUS_640.01_Sp20,G,Intermediate,O,729,5/12/2020 12:47,2,2,2,2,1,1,1,2,2,4,5,3,1,3,2,2,2,2,1,1,1,1,1,2,2,2,1,1,3,4,6,6,6,4,2,3,1,3,2,2,2,3,3,3,2,3,4,3,2,1,1,1,1,1
BUS_640.01_Sp20,G,Intermediate,O,402,5/13/2020 18:23,2,2,2,5,3,3,3,3,2,6,4,3,2,4,3,4,5,4,2,3,3,2,2,3,2,2,3,4,2,4,4,4,4,3,2,2,2,2,2,2,2,2,4,5,2,5,3,4,2,2,2,3,1,1
BUS_640.01_Sp20,G,Intermediate,O,578,5/14/2020 6:32,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1,0
BUS_640.01_Sp20,G,Intermediate,O,383,5/14/2020 18:58,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,1,1,1,1,2,2,1,1,3,2,3,1,2,2,1,1,1,1,0,1
BUS_640.02_Sp20,G,Intermediate,O,524,5/9/2020 14:10,2,1,1,2,1,6,2,3,2,7,7,7,3,7,7,7,6,6,1,1,1,1,2,2,2,2,6,2,1,4,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,3,3,6,4,4,2,2,1,1
BUS_640.02_Sp20,G,Intermediate,O,713,5/9/2020 14:34,2,2,2,2,2,2,2,2,6,4,4,3,2,3,3,3,2,3,2,2,2,2,2,2,3,2,2,1,3,3,3,3,3,4,2,2,2,2,2,3,3,2,2,2,3,4,2,3,3,1,1,1,1,1
BUS_640.02_Sp20,G,Intermediate,O,1159,5/9/2020 15:04,3,2,2,2,1,2,1,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,3,3,3,3,4,3,1,1,1,4,2,1,2,3,3,3,2,5,2,2,2,2,1,1,1,1
BUS_640.02_Sp20,G,Intermediate,O,2577,5/9/2020 15:52,5,5,5,5,3,5,4,4,4,5,5,4,4,4,4,4,4,6,5,5,5,4,4,4,2,5,2,4,3,5,5,5,3,5,3,3,3,4,4,3,3,2,5,4,4,5,4,5,5,5,4,4,1,1
BUS_640.02_Sp20,G,Intermediate,O,4238,5/9/2020 18:18,4,4,3,3,2,4,3,2,3,5,5,5,2,4,4,5,4,4,2,2,3,3,3,3,4,2,2,2,4,4,4,4,4,4,3,4,4,4,4,3,3,3,5,4,4,7,5,3,4,2,2,2,1,0
BUS_640.02_Sp20,G,Intermediate,O,1056,5/9/2020 21:53,1,1,1,1,1,1,1,1,1,3,3,3,1,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,
BUS_640.02_Sp20,G,Intermediate,O,1359,5/10/2020 8:11,2,3,2,1,2,2,2,3,3,5,5,5,3,3,3,5,2,2,1,2,2,2,3,3,2,2,1,2,2,3,3,5,3,3,1,2,2,1,1,2,2,2,2,2,2,5,2,2,2,2,2,3,1,1
BUS_640.02_Sp20,G,Intermediate,O,710,5/10/2020 10:48,3,3,3,5,3,5,3,2,2,3,3,3,3,4,4,3,4,5,4,4,4,3,3,4,2,3,2,3,3,5,4,5,5,5,3,1,2,1,2,2,2,2,5,5,5,3,5,5,5,3,2,3,0,
BUS_640.02_Sp20,G,Intermediate,O,3483,5/11/2020 11:42,1,3,1,4,2,4,1,2,1,3,3,3,2,3,3,3,2,1,2,2,1,1,2,2,1,1,1,1,1,4,3,3,2,1,1,2,1,1,1,3,1,2,5,6,1,2,1,2,3,2,1,1,1,1
BUS_640.02_Sp20,G,Intermediate,O,574,5/11/2020 19:34,2,2,2,2,2,3,2,3,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,4,3,3,3,2,3,3,3,3,2,3,4,4,3,3,4,4,5,4,4,1,1
BUS_640.02_Sp20,G,Intermediate,O,552,5/11/2020 21:34,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,0,1
BUS_640.02_Sp20,G,Intermediate,O,766,5/11/2020 22:05,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,4,6,2,2,2,1,1,1,1,1
BUS_640.02_Sp20,G,Intermediate,O,299,5/17/2020 20:50,2,1,2,3,3,5,2,2,4,6,6,6,4,6,6,6,3,3,2,2,2,3,2,3,2,2,3,3,2,3,4,2,3,2,2,3,2,3,2,3,2,3,3,2,3,2,3,1,2,6,2,4,0,1
BUS_640.02_Sp20,G,Intermediate,O,517321,5/18/2020 0:16,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,4,4,4,4,6,1,1,1,1,1,1,1,1,1,4,4,7,1,1,1,2,1,1,1,1
ACCT_1101HD02_Sp20,UG,Beginning,C,546,5/17/2020 12:41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,3,3,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2,1,1,1,1,1
ACCT_1101HD02_Sp20,UG,Beginning,C,1175,5/17/2020 14:45,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
ACCT_1101HD02_Sp20,UG,Beginning,C,289,5/17/2020 15:39,4,4,2,1,3,2,2,1,1,1,1,6,5,3,2,1,6,5,2,3,4,6,2,2,1,2,2,2,1,3,1,1,2,1,2,2,2,2,3,3,2,1,4,2,3,5,4,2,2,4,3,2,0,1
ACCT_1101HD02_Sp20,UG,Beginning,C,262,5/17/2020 21:07,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1
ACCT_1101HD02_Sp20,UG,Beginning,C,430,5/17/2020 23:03,2,2,2,2,2,2,2,2,2,3,4,4,2,4,4,4,3,3,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,3,2,2,4,3,2,1,2,2,2,0,0
ACCT_1101HD02_Sp20,UG,Beginning,C,1162,5/17/2020 23:41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
ACCT_1101HD02_Sp20,UG,Beginning,C,335,5/18/2020 0:46,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,2,2,2,2,2,0,
ACCT_1101HD02_Sp20,UG,Beginning,C,2405,5/18/2020 7:47,3,3,3,3,3,4,4,4,4,5,5,4,3,4,4,5,3,3,3,3,3,4,4,3,3,3,4,4,3,3,3,3,3,4,3,3,2,3,2,3,4,3,4,5,4,4,3,4,4,4,3,3,0,1
ACCT_1101HD02_Sp20,UG,Beginning,C,700,5/18/2020 9:54,2,1,2,3,2,2,2,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,4,2,3,2,4,2,4,3,2,4,5,3,4,4,4,3,2,2,3,3,3,4,4,3,2,4,4,3,2,3,1,1
ACCT_1101HD02_Sp20,UG,Beginning,C,366,5/18/2020 10:13,3,4,3,3,3,5,2,4,3,5,5,5,3,5,5,5,3,3,3,4,4,3,3,3,3,3,3,3,3,5,4,4,4,4,2,2,3,3,3,3,3,4,3,3,4,4,4,4,4,3,3,4,0,0
ACCT_1101HD02_Sp20,UG,Beginning,C,1267,5/18/2020 11:52,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,2,3,1,1,2,2,2,2,1,1,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,0
ACCT_1101HD02_Sp20,UG,Beginning,C,1730,5/18/2020 14:15,2,1,1,1,1,3,1,2,2,1,7,1,2,1,1,1,2,1,3,1,2,1,1,2,2,2,1,1,3,2,3,1,3,1,2,1,1,3,1,2,3,1,2,3,1,5,1,2,7,2,2,1,0,0
ACCT_1101HD02_Sp20,UG,Beginning,C,352,5/18/2020 14:22,2,1,1,1,1,2,1,2,1,1,7,1,2,1,2,3,2,2,2,1,2,1,2,2,1,2,1,1,2,3,4,2,3,1,2,1,1,2,2,1,1,2,2,3,2,2,2,1,1,2,2,1,0,0
ACCT_1101HD02_Sp20,UG,Beginning,C,345,5/18/2020 16:54,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0
ACCT_1101HD02_Sp20,UG,Beginning,C,404,5/18/2020 21:41,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,0,0
BUS_2341HD52_Sp20,UG,Beginning,C,547,5/17/2020 10:45,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,4,1,1,2,1,1,2,2,2,2,6,6,2,1,4,4,4,4,4,4,1,1,1,5,1,3,3,1,1,1,1,0
BUS_2341HD52_Sp20,UG,Beginning,C,300,5/17/2020 11:46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
BUS_2341HD52_Sp20,UG,Beginning,C,804,5/17/2020 14:46,2,2,2,3,2,4,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1
BUS_2341HD52_Sp20,UG,Beginning,C,740,5/17/2020 18:05,3,3,2,4,3,4,3,2,3,4,4,4,3,3,3,4,3,3,2,3,3,2,2,2,3,3,4,4,3,4,3,3,3,4,2,2,3,3,4,4,3,4,4,3,3,3,4,3,4,3,2,1,0,1
BUS_2341HD52_Sp20,UG,Beginning,C,25367,5/17/2020 21:25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,2,2,2,2,2,2,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,0,1
BUS_2341HD52_Sp20,UG,Beginning,C,319,5/17/2020 21:31,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1
BUS_2341HD52_Sp20,UG,Beginning,C,406,5/17/2020 23:25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,0
BUS_2341HD52_Sp20,UG,Beginning,C,301,5/18/2020 2:13,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,4,1,1
BUS_2341HD52_Sp20,UG,Beginning,C,1510,5/18/2020 12:32,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,
BUS_2341HD52_Sp20,UG,Beginning,C,246,5/18/2020 14:25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
BUS_2341HD52_Sp20,UG,Beginning,C,1025,5/18/2020 16:27,4,4,3,3,3,4,3,3,3,2,2,2,3,2,2,2,4,4,2,2,4,3,4,3,2,3,4,3,3,3,3,3,3,3,2,1,4,2,3,2,2,2,3,3,3,3,4,4,4,2,2,2,0,1
BUS_2341HD52_Sp20,UG,Beginning,C,422,5/18/2020 16:38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,3,6,6,5,7,6,2,2,2,1,2,1,1,1,1,1,1,1,1,2,3,1,1,1,0,
BUS_2341HD52_Sp20,UG,Beginning,C,793,5/18/2020 19:11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1
BUS_2341HD52_Sp20,UG,Beginning,C,511,5/19/2020 4:46,4,4,4,3,3,3,4,4,3,3,3,2,2,4,6,5,5,5,3,3,3,3,5,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,2,4,4,3,1,1
BUS_2341HD52_Sp20,UG,Beginning,C,1000,5/19/2020 19:47,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,2,1,4,1,1,1,1,1,2,1,2,1,1,2,3,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,1,1,1,1,1
